Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
62768-79393,SS,Fernando,Fernando Tatis Jr.,Tatis Jr.,16.28636308149858,88,10000,SD@COL,SD,COL,,,,,1,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-13929,3B,Manny,Manny Machado,Machado,11.80892835344587,112,9500,SD@COL,SD,COL,,,,,3,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-52158,SS,Trevor,Trevor Story,Story,10.959615854116587,104,9000,SD@COL,COL,SD,,,,,3,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-38965,1B,C.J.,C.J. Cron,Cron,10.326262502959281,99,8500,SD@COL,COL,SD,,,,,5,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-79175,OF,Trent,Trent Grisham,Grisham,10.174725543011675,91,8000,SD@COL,SD,COL,,,,,8,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-118210,2B,Jake,Jake Cronenworth,Cronenworth,10.753448486328125,116,7500,SD@COL,SD,COL,,,,,4,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-13229,OF,Charlie,Charlie Blackmon,Blackmon,8.455855635909346,111,7500,SD@COL,COL,SD,,,,,4,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-12928,1B,Eric,Eric Hosmer,Hosmer,8.390000221946023,110,7000,SD@COL,SD,COL,,,,,6,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-68582,2B,Brendan,Brendan Rodgers,Rodgers,8.974193942162298,62,7000,SD@COL,COL,SD,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-68514,3B,Ryan,Ryan McMahon,McMahon,10.154545454545454,110,6500,SD@COL,COL,SD,,,,,6,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-70898,2B,Adam,Adam Frazier,Frazier,9.502609120244566,115,6500,SD@COL,SD,COL,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-12931,OF,Wil,Wil Myers,Myers,8.252293577981652,109,6000,SD@COL,SD,COL,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-60635,OF,Raimel,Raimel Tapia,Tapia,9.668868154849646,106,6000,SD@COL,COL,SD,IL,Toe,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-13487,OF,Tommy,Tommy Pham,Pham,9.278260869565218,115,6000,SD@COL,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-54307,C,Elias,Elias Diaz,Diaz,7.810959071329195,73,5500,SD@COL,COL,SD,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-109803,C,Austin,Austin Nola,Nola,7.33939384691643,33,5500,SD@COL,SD,COL,,,,,5,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-101910,1B,Connor,Connor Joe,Joe,7.286956787109375,46,5000,SD@COL,COL,SD,,,,,1,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-83195,OF,Yonathan,Yonathan Daza,Daza,6.016483516483516,91,5000,SD@COL,COL,SD,,,,,8,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-82563,2B,Garrett,Garrett Hampson,Hampson,7.0572726162997155,110,4500,SD@COL,COL,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-80848,C,Victor,Victor Caratini,Caratini,6.038461538461538,91,4500,SD@COL,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
