Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
62500-79393,SS,Fernando,Fernando Tatis Jr.,Tatis Jr.,15.f822988225125718,87,9500,MIA@SD,SD,MIA,IL,Shoulder,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-13929,3B,Manny,Manny Machado,Machado,12.242857142857142,105,9500,MIA@SD,SD,MIA,,,,,3,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-38016,1B,Jesus,Jesus Aguilar,Aguilar,9.948598130841122,107,9000,MIA@SD,MIA,SD,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-79175,OF,Trent,Trent Grisham,Grisham,10.253571283249627,84,8500,MIA@SD,SD,MIA,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-118210,2B,Jake,Jake Cronenworth,Cronenworth,10.713636363636363,110,8000,MIA@SD,SD,MIA,,,,,4,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-13390,SS,Miguel,Miguel Rojas,Rojas,9.202247191011235,89,7500,MIA@SD,MIA,SD,,,,,1,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-82527,2B,Jazz,Jazz Chisholm Jr.,Chisholm Jr.,9.912820669320913,78,7000,MIA@SD,MIA,SD,IL,Illness,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-70898,2B,Adam,Adam Frazier,Frazier,9.774999547887731,108,7000,MIA@SD,SD,MIA,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-12928,1B,Eric,Eric Hosmer,Hosmer,8.207767227320995,103,6500,MIA@SD,SD,MIA,,,,,5,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-68531,3B,Brian,Brian Anderson,Anderson,8.30638284886137,47,6500,MIA@SD,MIA,SD,,,,,5,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-13487,OF,Tommy,Tommy Pham,Pham,9.454629403573495,108,6000,MIA@SD,SD,MIA,,,,,1,MVP - 2X Points/STAR - 1.5X Points/UTIL
