Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
62129-79393,SS,Fernando,Fernando Tatis Jr.,Tatis Jr.,16.048235006893382,85,9500,COL@SD,SD,COL,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-13929,3B,Manny,Manny Machado,Machado,12.092708587646484,96,9000,COL@SD,SD,COL,,,,,3,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-52158,SS,Trevor,Trevor Story,Story,10.881817904385654,88,8500,COL@SD,COL,SD,,,,,4,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-68514,3B,Ryan,Ryan McMahon,McMahon,10.081052760074012,95,8000,COL@SD,COL,SD,,,,,5,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-70898,2B,Adam,Adam Frazier,Frazier,9.82,100,7500,COL@SD,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-13229,OF,Charlie,Charlie Blackmon,Blackmon,8.7726318359375,95,7000,COL@SD,COL,SD,,,,,3,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-13487,OF,Tommy,Tommy Pham,Pham,9.622999877929688,100,7000,COL@SD,SD,COL,,,,,1,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-79175,OF,Trent,Trent Grisham,Grisham,10.4786669921875,75,6500,COL@SD,SD,COL,,,,,8,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-60635,OF,Raimel,Raimel Tapia,Tapia,9.99072139779317,97,6500,COL@SD,COL,SD,,,,,1,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-118210,2B,Jake,Jake Cronenworth,Cronenworth,10.354455928991337,101,6000,COL@SD,SD,COL,,,,,4,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-38965,1B,C.J.,C.J. Cron,Cron,9.34642828078497,84,6000,COL@SD,COL,SD,DTD,Groin,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-82563,2B,Garrett,Garrett Hampson,Hampson,7.869149066032247,94,5500,COL@SD,COL,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-12931,OF,Wil,Wil Myers,Myers,8.343011015204974,93,5500,COL@SD,SD,COL,,,,,5,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-12928,1B,Eric,Eric Hosmer,Hosmer,8.274467955244349,94,5000,COL@SD,SD,COL,,,,,6,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-54307,C,Elias,Elias Diaz,Diaz,7.222034001754502,59,5000,COL@SD,COL,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-68582,2B,Brendan,Brendan Rodgers,Rodgers,8.402000122070312,50,5000,COL@SD,COL,SD,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-80848,C,Victor,Victor Caratini,Caratini,6.23902446467702,82,4500,COL@SD,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-109803,C,Austin,Austin Nola,Nola,7.038095383417039,21,4500,COL@SD,SD,COL,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-101811,OF,Sam,Sam Hilliard,Hilliard,5.032258064516129,31,4500,COL@SD,COL,SD,,,,,6,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-52161,3B,Rio,Rio Ruiz,Ruiz,5.424242424242424,33,4000,COL@SD,COL,SD,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-135307,C,Webster,Webster Rivas,Rivas,5.580952235630581,21,4000,COL@SD,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-13262,2B,Jurickson,Jurickson Profar,Profar,6.575000127156575,96,4000,COL@SD,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-118227,OF,Jorge,Jorge Ona,Ona,9.319999694824219,5,4000,COL@SD,SD,COL,IL,Elbow,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-150096,2B,Ivan,Ivan Castillo,Castillo,3.1666666666666665,3,4000,COL@SD,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-101910,1B,Connor,Connor Joe,Joe,5.171875,32,4000,COL@SD,COL,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-102550,C,Luis,Luis Campusano,Campusano,2.227272727272727,11,4000,COL@SD,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-53593,OF,Patrick,Patrick Kivlehan,Kivlehan,5.720000076293945,5,4000,COL@SD,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-79776,C,Dom,Dom Nunez,Nunez,7.1912279630962175,57,4000,COL@SD,COL,SD,,,,,8,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-13799,1B,Matt,Matt Adams,Adams,2.2545453851873223,22,4000,COL@SD,COL,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-68593,OF,Jorge,Jorge Mateo,Mateo,3.2545454545454544,55,4000,COL@SD,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-146160,2B,Ha-Seong,Ha-Seong Kim,Kim,5.526582355740704,79,4000,COL@SD,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-84405,OF,John,John Andreoli,Andreoli,2.1999999455043246,7,4000,COL@SD,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-114357,1B,Brian,Brian O'Grady,O'Grady,4.762963189019097,27,4000,COL@SD,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-83195,OF,Yonathan,Yonathan Daza,Daza,6.455000305175782,80,4000,COL@SD,COL,SD,IL,Undisclosed,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-135288,SS,Alan,Alan Trejo,Trejo,3.3423077509953427,26,4000,COL@SD,COL,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-13501,OF,Chris,Chris Owings,Owings,7.633333478655134,21,4000,COL@SD,COL,SD,IL,Thumb,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62129-85246,1B,Joshua,Joshua Fuentes,Fuentes,5.844444444444444,90,4000,COL@SD,COL,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
