Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
62821-70435,OF,Ben,Ben Gamel,Gamel,6.105952671595982,84,5000,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-17382,OF,Gregory,Gregory Polanco,Polanco,7.549999872843425,96,5000,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-5177,1B,Albert,Albert Pujols,Pujols,7.14047604515439,84,5000,PIT@LAD,LAD,PIT,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-135239,SS,Rodolfo,Rodolfo Castro,Castro,6.215384850135217,26,4500,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-52878,OF,Billy,Billy McKinney,McKinney,5.671717171717172,99,4500,PIT@LAD,LAD,PIT,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-156707,2B,Hoy,Hoy Park,Park,5.757142748151507,14,4500,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-145921,OF,Ka'ai,Ka'ai Tom,Tom,4.604166666666667,48,4000,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-85320,C,Michael,Michael Perez,Perez,5.975999755859375,50,4000,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-118408,OF,Yoshi,Yoshi Tsutsugo,Tsutsugo,3.9717947152944713,39,4000,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-118218,2B,Zach,Zach McKinstry,McKinstry,6.6661014880164196,59,4000,PIT@LAD,LAD,PIT,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-135305,3B,Tucupita,Tucupita Marcano,Marcano,3.116000061035156,25,4000,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-102541,OF,Jared,Jared Oliva,Oliva,3.3900001525878904,20,4000,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-104273,C,Anthony,Anthony Bemboom,Bemboom,4.300000190734863,8,4000,PIT@LAD,LAD,PIT,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-38297,C,Austin,Austin Barnes,Barnes,6.1169490490929554,59,4000,PIT@LAD,LAD,PIT,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-102363,OF,Luke,Luke Raley,Raley,2.553333282470703,30,4000,PIT@LAD,LAD,PIT,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-149732,OF,Hunter,Hunter Owen,Owen,1,3,4000,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-135274,OF,Zach,Zach Reks,Reks,1.0666666825612385,6,4000,PIT@LAD,LAD,PIT,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-38249,OF,Steven,Steven Souza Jr.,Souza Jr.,3.8000001173753004,13,4000,PIT@LAD,LAD,PIT,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-79087,2B,Michael,Michael Chavis,Chavis,5.079999796549479,30,4000,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-38127,C,Tony,Tony Wolters,Wolters,2.3999998910086497,14,4000,PIT@LAD,LAD,PIT,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-79278,2B,Sheldon,Sheldon Neuse,Neuse,3.1878786954012783,33,4000,PIT@LAD,LAD,PIT,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-39090,SS,Erik,Erik Gonzalez,Gonzalez,5.09718301262654,71,4000,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-79219,OF,Cole,Cole Tucker,Tucker,1.6692308279184194,13,4000,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-68594,OF,Anthony,Anthony Alford,Alford,3.4312500953674316,16,4000,PIT@LAD,PIT,LAD,IL,Back,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-70453,SS,Andy,Andy Burns,Burns,3.3777777353922525,9,4000,PIT@LAD,LAD,PIT,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-135290,1B,John,John Nogowski,Nogowski,4.8294118245442705,51,4000,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-62780,SS,Wilmer,Wilmer Difo,Difo,4.1103896103896105,77,4000,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-79165,2B,Gavin,Gavin Lux,Lux,8.076829119426447,82,4000,PIT@LAD,LAD,PIT,IL,Hamstring,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-101821,3B,Edwin,Edwin Rios,Rios,2.5720001220703126,25,4000,PIT@LAD,LAD,PIT,IL,Shoulder,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-81980,3B,Phillip,Phillip Evans,Evans,5.797222137451172,72,4000,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-101820,1B,Matt,Matt Beaty,Beaty,5.061224489795919,98,4000,PIT@LAD,LAD,PIT,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-79231,3B,Will,Will Craig,Craig,5.305555555555555,18,4000,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
62821-12863,3B,Todd,Todd Frazier,Frazier,3.8923075749323917,13,4000,PIT@LAD,PIT,LAD,,,,,,MVP - 2X Points/STAR - 1.5X Points/UTIL
