Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
62174-11311,C,Drew,Drew Butera,Butera,2.7250000635782876,12,2000,OAK@LAA,LAA,OAK,,,,,,C/1B/UTIL
62174-135227,2B,Jose,Jose Rojas,Rojas,6.321738865064538,46,2000,OAK@LAA,LAA,OAK,,,,,,2B/UTIL
62174-11344,C,Jason,Jason Castro,Castro,5.874359130859375,39,2000,HOU@SF,HOU,SF,,,,,,C/1B/UTIL
62174-150096,2B,Ivan,Ivan Castillo,Castillo,3.1666666666666665,3,2000,COL@SD,SD,COL,,,,,,2B/UTIL
62174-13407,C,Bryan,Bryan Holaday,Holaday,5.271428789411273,7,2000,LAD@ARI,ARI,LAD,,,,,,C/1B/UTIL
62174-102497,OF,Ronnie,Ronnie Dawson,Dawson,4.133333206176758,3,2000,HOU@SF,HOU,SF,,,,,,OF/UTIL
62174-135274,OF,Zach,Zach Reks,Reks,1.0666666825612385,6,2000,LAD@ARI,LAD,ARI,,,,,,OF/UTIL
62174-17012,C,Curt,Curt Casali,Casali,6.502040940888074,49,2000,HOU@SF,SF,HOU,,,,,,C/1B/UTIL
62174-135288,SS,Alan,Alan Trejo,Trejo,3.3423077509953427,26,2000,COL@SD,COL,SD,,,,,,SS/UTIL
62174-118398,SS,Vimael,Vimael Machin,Machin,1.5699999809265137,10,2000,OAK@LAA,OAK,LAA,,,,,,SS/UTIL
62174-118408,3B/OF,Yoshi,Yoshi Tsutsugo,Tsutsugo,3.9184208920127466,38,2000,LAD@ARI,LAD,ARI,,,,,,3B/OF/UTIL
62174-135307,C,Webster,Webster Rivas,Rivas,5.580952235630581,21,2000,COL@SD,SD,COL,,,,,,C/1B/UTIL
62174-135310,C,Chadwick,Chadwick Tromp,Tromp,3.9000000953674316,8,2000,HOU@SF,SF,HOU,,,,,,C/1B/UTIL
62174-102550,C,Luis,Luis Campusano,Campusano,2.227272727272727,11,2000,COL@SD,SD,COL,,,,,,C/1B/UTIL
62174-116888,OF,Jaylin,Jaylin Davis,Davis,1.8399999618530274,5,2000,HOU@SF,SF,HOU,IL,Hamstring,,,,OF/UTIL
62174-82593,C,Keibert,Keibert Ruiz,Ruiz,3.116666793823242,6,2000,LAD@ARI,LAD,ARI,,,,,,C/1B/UTIL
62174-114357,C,Brian,Brian O'Grady,O'Grady,4.762963189019097,27,2000,COL@SD,SD,COL,,,,,,C/1B/UTIL
62174-145590,3B,Jason,Jason Vosler,Vosler,4.839473523591694,38,2000,HOU@SF,SF,HOU,,,,,,3B/UTIL
62174-13501,2B/OF,Chris,Chris Owings,Owings,7.633333478655134,21,2000,COL@SD,COL,SD,IL,Thumb,,,,2B/OF/UTIL
62174-5311,C,Kurt,Kurt Suzuki,Suzuki,5.248936105281748,47,2000,OAK@LAA,LAA,OAK,,,,,,C/1B/UTIL
62174-11989,OF,Jon,Jon Jay,Jay,4.979999923706055,5,2000,OAK@LAA,LAA,OAK,,,,,,OF/UTIL
62174-53476,OF,Scott,Scott Schebler,Schebler,2.3999998910086497,14,2000,OAK@LAA,LAA,OAK,,,,,,OF/UTIL
62174-146160,2B/SS,Ha-Seong,Ha-Seong Kim,Kim,5.526582355740704,79,2000,COL@SD,SD,COL,,,,,,2B/SS/UTIL
62174-83195,OF,Yonathan,Yonathan Daza,Daza,6.455000305175782,80,2000,COL@SD,COL,SD,IL,Undisclosed,,,,OF/UTIL
62174-85254,C,Joey,Joey Bart,Bart,6.349999904632568,2,2000,HOU@SF,SF,HOU,,,,,,C/1B/UTIL
62174-79128,C,Garrett,Garrett Stubbs,Stubbs,3.1333334181043835,9,2000,HOU@SF,HOU,SF,,,,,,C/1B/UTIL
62174-85284,3B,Jacob,Jacob Wilson,Wilson,1.0333333015441895,6,2000,OAK@LAA,OAK,LAA,,,,,,3B/UTIL
62174-85287,2B,Kean,Kean Wong,Wong,3.1526316592567847,19,2000,OAK@LAA,LAA,OAK,,,,,,2B/UTIL
62174-79152,1B,Matt,Matt Thaiss,Thaiss,5.387499809265137,8,2000,OAK@LAA,LAA,OAK,,,,,,C/1B/UTIL
