Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
62924-52158,SS,Trevor,Trevor Story,Story,11.12710257556951,107,9500,ARI@COL,COL,ARI,,,,,3,MVP - 2X Points/STAR - 1.5X Points/UTIL
62924-21853,2B,Ketel,Ketel Marte,Marte,10.580769465519833,52,9000,ARI@COL,ARI,COL,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
62924-13229,OF,Charlie,Charlie Blackmon,Blackmon,8.816666452508224,114,8500,ARI@COL,COL,ARI,,,,,4,MVP - 2X Points/STAR - 1.5X Points/UTIL
62924-38965,1B,C.J.,C.J. Cron,Cron,10.700000239353553,102,8500,ARI@COL,COL,ARI,,,,,5,MVP - 2X Points/STAR - 1.5X Points/UTIL
62924-113309,2B,Josh,Josh Rojas,Rojas,9.446078431372548,102,8000,ARI@COL,ARI,COL,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
62924-68514,3B,Ryan,Ryan McMahon,McMahon,9.995575221238939,113,7500,ARI@COL,COL,ARI,,,,,6,MVP - 2X Points/STAR - 1.5X Points/UTIL
62924-53586,OF,David,David Peralta,Peralta,7.741964067731585,112,7000,ARI@COL,ARI,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62924-82530,1B,Pavin,Pavin Smith,Smith,8.312962849934896,108,7000,ARI@COL,ARI,COL,,,,,5,MVP - 2X Points/STAR - 1.5X Points/UTIL
62924-5221,3B,Asdrubal,Asdrubal Cabrera,Cabrera,7.974699089326054,83,7000,ARI@COL,ARI,COL,,,,,3,MVP - 2X Points/STAR - 1.5X Points/UTIL
62924-73871,C,Carson,Carson Kelly,Kelly,8.949999809265137,64,6500,ARI@COL,ARI,COL,,,,,4,MVP - 2X Points/STAR - 1.5X Points/UTIL
62924-101910,1B,Connor,Connor Joe,Joe,7.659183424346301,49,6500,ARI@COL,COL,ARI,,,,,1,MVP - 2X Points/STAR - 1.5X Points/UTIL
62924-68582,2B,Brendan,Brendan Rodgers,Rodgers,8.985937118530273,64,6500,ARI@COL,COL,ARI,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
62924-38218,1B,Christian,Christian Walker,Walker,7.773417412480222,79,6000,ARI@COL,ARI,COL,,,,,6,MVP - 2X Points/STAR - 1.5X Points/UTIL
62924-60635,OF,Raimel,Raimel Tapia,Tapia,9.668868154849646,106,6000,ARI@COL,COL,ARI,IL,Toe,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62924-54307,C,Elias,Elias Diaz,Diaz,7.9279996744791665,75,5500,ARI@COL,COL,ARI,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
62924-13924,OF,Kole,Kole Calhoun,Calhoun,6.783333248562283,36,5500,ARI@COL,ARI,COL,IL,Hamstring,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62924-102279,3B,Drew,Drew Ellis,Ellis,4.8,15,5000,ARI@COL,ARI,COL,,,,,8,MVP - 2X Points/STAR - 1.5X Points/UTIL
