Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
63173-102398,OF,Jarred,Jarred Kelenic,Kelenic,6.867796817068326,59,5500,KC@SEA,SEA,KC,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-102331,2B,Nicky,Nicky Lopez,Lopez,7.584347932235055,115,5000,KC@SEA,KC,SEA,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-102591,OF,Jake,Jake Fraley,Fraley,8.848333740234375,60,5000,KC@SEA,SEA,KC,,,,,6,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-102554,C,Cal,Cal Raleigh,Raleigh,5.222222222222222,27,4500,KC@SEA,SEA,KC,,,,,8,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-79141,1B,Ryan,Ryan O'Hearn,O'Hearn,6.412307504507211,65,4500,KC@SEA,KC,SEA,,,,,8,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-38247,2B,Hanser,Hanser Alberto,Alberto,4.502353084788603,85,4500,KC@SEA,KC,SEA,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-116865,1B,Ryan,Ryan McBroom,McBroom,1.7428571156093053,7,4000,KC@SEA,KC,SEA,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-118211,3B,Kevin,Kevin Padlo,Padlo,1.6888888676961262,9,4000,KC@SEA,SEA,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-79234,OF,Kyle,Kyle Lewis,Lewis,8.402777777777779,36,4000,KC@SEA,SEA,KC,IL,Knee,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-116994,SS,Donovan,Donovan Walton,Walton,5.445833206176758,24,4000,KC@SEA,SEA,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-52164,SS,Adalberto,Adalberto Mondesi,Mondesi,14.969999694824219,10,4000,KC@SEA,KC,SEA,IL,Oblique,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-79174,C,Jacob,Jacob Nottingham,Nottingham,6.466666666666667,15,4000,KC@SEA,SEA,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-118214,3B,Wyatt,Wyatt Mathisen,Mathisen,3.7217390640922217,23,4000,KC@SEA,SEA,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-152970,OF,Dillon,Dillon Thomas,Thomas,3.279999923706055,5,4000,KC@SEA,SEA,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-82637,1B,Evan,Evan White,White,4.903333536783854,30,4000,KC@SEA,SEA,KC,IL,Hip,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-101841,OF,Edward,Edward Olivares,Olivares,7.119999694824219,20,4000,KC@SEA,KC,SEA,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-13203,1B,Eric,Eric Campbell,Campbell,3.799999952316284,4,4000,KC@SEA,SEA,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-102485,OF,Kyle,Kyle Isbel,Isbel,5.958333333333333,12,4000,KC@SEA,KC,SEA,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-79255,1B,Jake,Jake Bauers,Bauers,4.771111043294271,90,4000,KC@SEA,SEA,KC,,,,,9,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-135195,C,Sebastian,Sebastian Rivero,Rivero,3.9000000953674316,8,4000,KC@SEA,KC,SEA,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-79260,SS,Lucius,Lucius Fox,Fox,,,4000,KC@SEA,KC,SEA,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-12577,OF,Jarrod,Jarrod Dyson,Dyson,3.336842185572574,76,4000,KC@SEA,KC,SEA,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-81570,C,Cam,Cam Gallagher,Gallagher,3.2210526717336556,38,4000,KC@SEA,KC,SEA,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-82532,OF,Marcus,Marcus Wilson,Wilson,,,4000,KC@SEA,SEA,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-79785,1B,Jose,Jose Marmolejos,Marmolejos,5.325806648500504,31,4000,KC@SEA,SEA,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-116841,1B,Sam,Sam Haggerty,Haggerty,5.4714285714285715,35,4000,KC@SEA,SEA,KC,IL,Shoulder,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-82551,2B,Shed,Shed Long Jr.,Long Jr.,7.473529591279871,34,4000,KC@SEA,SEA,KC,IL,Lower leg,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-101753,2B,Dylan,Dylan Moore,Moore,7.460824868113725,97,4000,KC@SEA,SEA,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-135291,C,Jose,Jose Godoy,Godoy,2.9312500953674316,16,4000,KC@SEA,SEA,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-52157,C,Tom,Tom Murphy,Murphy,6.594666748046875,75,4000,KC@SEA,SEA,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63173-82556,OF,Taylor,Taylor Trammell,Trammell,7.384313845166973,51,4000,KC@SEA,SEA,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
