Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
62819-13719,3B,Nolan,Nolan Arenado,Arenado,11.049122592859101,114,9500,MIL@STL,STL,MIL,,,,,3,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-12968,1B,Paul,Paul Goldschmidt,Goldschmidt,10.737391728940217,115,9000,MIL@STL,STL,MIL,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-21609,OF,Christian,Christian Yelich,Yelich,10.0310809161212,74,8500,MIL@STL,MIL,STL,,,,,3,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-60655,SS,Willy,Willy Adames,Adames,10.396460609098451,113,8000,MIL@STL,MIL,STL,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-12985,OF,Avisail,Avisail Garcia,Garcia,10.365048306659588,103,7500,MIL@STL,MIL,STL,,,,,6,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-12434,OF,Lorenzo,Lorenzo Cain,Cain,9.415555826822917,45,7000,MIL@STL,MIL,STL,,,,,8,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-79400,OF,Dylan,Dylan Carlson,Carlson,9.392857142857142,112,7000,MIL@STL,STL,MIL,IL,Wrist,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-68547,OF,Tyler,Tyler O'Neill,O'Neill,10.39255345121343,94,6500,MIL@STL,STL,MIL,,,,,4,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-13239,3B,Eduardo,Eduardo Escobar,Escobar,10.446428571428571,112,6500,MIL@STL,MIL,STL,,,,,4,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-108450,2B,Tommy,Tommy Edman,Edman,9.045216966711957,115,6000,MIL@STL,STL,MIL,,,,,1,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-16948,2B,Kolten,Kolten Wong,Wong,9.967105263157896,76,6000,MIL@STL,MIL,STL,,,,,1,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-80462,SS,Paul,Paul DeJong,DeJong,8.616666521344866,84,5500,MIL@STL,STL,MIL,DTD,Back,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-71217,C,Omar,Omar Narvaez,Narvaez,8.920224993416433,89,5500,MIL@STL,MIL,STL,,,,,5,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-79249,OF,Harrison,Harrison Bader,Bader,9.47931013436153,58,5000,MIL@STL,STL,MIL,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-79277,1B,Rowdy,Rowdy Tellez,Tellez,6.579746680923655,79,5000,MIL@STL,MIL,STL,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-79225,3B,Luis,Luis Urias,Urias,9.551375922806766,109,4500,MIL@STL,MIL,STL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-5181,C,Yadier,Yadier Molina,Molina,7.98876404494382,89,4500,MIL@STL,STL,MIL,,,,,5,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-38973,OF,Tyrone,Tyrone Taylor,Taylor,7.829113924050633,79,4500,MIL@STL,MIL,STL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-54080,OF,Austin,Austin Dean,Dean,4.738889058430989,18,4000,MIL@STL,STL,MIL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-148547,OF,Scott,Scott Hurst,Hurst,0,7,4000,MIL@STL,STL,MIL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-52995,C,Luke,Luke Maile,Maile,3.8375000953674316,8,4000,MIL@STL,MIL,STL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-68546,2B,Jose,Jose Rondon,Rondon,3.251219586628239,41,4000,MIL@STL,STL,MIL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-13892,3B,Hernan,Hernan Perez,Perez,1.2199999809265136,10,4000,MIL@STL,MIL,STL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-79173,OF,Corey,Corey Ray,Ray,6.199999809265137,1,4000,MIL@STL,MIL,STL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-21573,OF,Jace,Jace Peterson,Peterson,8.799999894766971,58,4000,MIL@STL,MIL,STL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-21637,OF,Jackie,Jackie Bradley Jr.,Bradley Jr.,6.149504708771659,101,4000,MIL@STL,MIL,STL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-101828,OF,Troy,Troy Stokes Jr.,Stokes Jr.,4.300000190734863,8,4000,MIL@STL,MIL,STL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-72264,SS,Max,Max Moroff,Moroff,1.0833333333333333,6,4000,MIL@STL,STL,MIL,IL,Shoulder,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-38282,1B,Daniel,Daniel Vogelbach,Vogelbach,6.098507553783815,67,4000,MIL@STL,MIL,STL,IL,Hamstring,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-102411,C,Andrew,Andrew Knizner,Knizner,4.840909090909091,44,4000,MIL@STL,STL,MIL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62819-79247,2B,Edmundo,Edmundo Sosa,Sosa,4.930769309019431,78,4000,MIL@STL,STL,MIL,,,,,8,MVP - 2X Points/STAR - 1.5X Points/UTIL
