Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
62926-13423,OF,Starling,Starling Marte,Marte,13.552439619855184,82,9500,SF@OAK,OAK,SF,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-52175,1B,Matt,Matt Olson,Olson,12.688793313914331,116,9000,SF@OAK,OAK,SF,,,,,3,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-52147,3B,Kris,Kris Bryant,Bryant,11.046788766843463,109,9000,SF@OAK,SF,OAK,,,,,5,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-6292,C,Buster,Buster Posey,Posey,11.02624969482422,80,8500,SF@OAK,SF,OAK,,,,,3,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-21666,OF,Mark,Mark Canha,Canha,11.137254901960784,102,8500,SF@OAK,OAK,SF,,,,,1,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-68544,3B,Matt,Matt Chapman,Chapman,9.343697684151786,119,8000,SF@OAK,OAK,SF,,,,,6,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-12900,1B,Brandon,Brandon Belt,Belt,10.40895558826959,67,7500,SF@OAK,SF,OAK,,,,,4,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-5607,3B,Evan,Evan Longoria,Longoria,10.325454989346591,55,7500,SF@OAK,SF,OAK,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-13771,2B,Josh,Josh Harrison,Harrison,8.895999755859375,100,7000,SF@OAK,OAK,SF,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-6029,2B,Jed,Jed Lowrie,Lowrie,8.75438596491228,114,7000,SF@OAK,OAK,SF,,,,,4,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-12961,SS,Brandon,Brandon Crawford,Crawford,11.595999755859374,100,7000,SF@OAK,SF,OAK,,,,,6,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-53033,OF,Mike,Mike Yastrzemski,Yastrzemski,9.69029102510619,103,7000,SF@OAK,SF,OAK,,,,,9,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-16981,C,Yan,Yan Gomes,Gomes,8.754166497124565,72,6500,SF@OAK,OAK,SF,,,,,5,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-12462,1B,Mitch,Mitch Moreland,Moreland,6.716666979667468,78,6500,SF@OAK,OAK,SF,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-82624,C,Sean,Sean Murphy,Murphy,8.797938396021262,97,6000,SF@OAK,OAK,SF,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-101787,OF,LaMonte,LaMonte Wade Jr.,Wade Jr.,9.77536231884058,69,6000,SF@OAK,SF,OAK,,,,,1,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-5359,SS,Elvis,Elvis Andrus,Andrus,6.639655277646821,116,5500,SF@OAK,OAK,SF,,,,,9,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-116450,1B,Seth,Seth Brown,Brown,7.003296569153503,91,5000,SF@OAK,OAK,SF,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-38952,OF,Alex,Alex Dickerson,Dickerson,6.774736585115131,95,5000,SF@OAK,SF,OAK,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-17012,C,Curt,Curt Casali,Casali,6.966071537562779,56,5000,SF@OAK,SF,OAK,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-13638,2B,Wilmer,Wilmer Flores,Flores,7.62037037037037,108,4500,SF@OAK,SF,OAK,,,,,8,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-13412,2B,Donovan,Donovan Solano,Solano,7.022988505747127,87,4500,SF@OAK,SF,OAK,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-38252,OF,Stephen,Stephen Piscotty,Piscotty,4.649999830457899,72,4500,SF@OAK,OAK,SF,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-17198,3B,Tommy,Tommy La Stella,La Stella,5.658974280724158,39,4500,SF@OAK,SF,OAK,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-79238,OF,Steven,Steven Duggar,Duggar,7.339759183217244,83,4000,SF@OAK,SF,OAK,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-85254,C,Joey,Joey Bart,Bart,6.349999904632568,2,4000,SF@OAK,SF,OAK,IL,Quadriceps,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-101833,OF,Luis,Luis Barrera,Barrera,0.75,4,4000,SF@OAK,OAK,SF,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-79240,C,Aramis,Aramis Garcia,Garcia,4.565625190734863,32,4000,SF@OAK,OAK,SF,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-101832,OF,Skye,Skye Bolt,Bolt,1.9960000610351563,25,4000,SF@OAK,OAK,SF,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-38602,2B,Arismendy,Arismendy Alcantara,Alcantara,,,4000,SF@OAK,SF,OAK,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-101835,C,Austin,Austin Allen,Allen,9.350000381469727,2,4000,SF@OAK,OAK,SF,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-79181,OF,Mauricio,Mauricio Dubon,Dubon,5.206060698538115,66,4000,SF@OAK,SF,OAK,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-135310,C,Chadwick,Chadwick Tromp,Tromp,3.9000000953674316,8,4000,SF@OAK,SF,OAK,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-80847,OF,Mike,Mike Tauchman,Tauchman,4.718666585286458,75,4000,SF@OAK,SF,OAK,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-83155,OF,Ramon,Ramon Laureano,Laureano,10.307954268022018,88,4000,SF@OAK,OAK,SF,NA,Suspension,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-14038,OF,Khris,Khris Davis,Davis,5.3681817488236865,22,4000,SF@OAK,OAK,SF,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-116888,OF,Jaylin,Jaylin Davis,Davis,1.8399999618530274,5,4000,SF@OAK,SF,OAK,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-80485,OF,Austin,Austin Slater,Slater,5.809615501990685,104,4000,SF@OAK,SF,OAK,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-101796,OF,Braden,Braden Bishop,Bishop,0.7749999761581421,8,4000,SF@OAK,SF,OAK,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-14000,OF,Darin,Darin Ruf,Ruf,7.197752534673455,89,4000,SF@OAK,SF,OAK,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-102320,OF,Luis,Luis Gonzalez,Gonzalez,4.566666603088379,6,4000,SF@OAK,SF,OAK,IL,Shoulder,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62926-82613,3B,Thairo,Thairo Estrada,Estrada,6.830302845348012,33,4000,SF@OAK,SF,OAK,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
