Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
63060-68588,SS,Gleyber,Gleyber Torres,Torres,8.434343434343434,99,5500,NYY@ATL,NYY,ATL,IL,Thumb,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-13516,C,Stephen,Stephen Vogt,Vogt,5.801408364739217,71,5000,NYY@ATL,ATL,NYY,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-21584,3B,Rougned,Rougned Odor,Odor,8.02758648751796,87,5000,NYY@ATL,NYY,ATL,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-38112,3B,Gio,Gio Urshela,Urshela,8.534524100167411,84,5000,NYY@ATL,NYY,ATL,IL,Hamstring,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-79918,C,Kyle,Kyle Higashioka,Higashioka,6.4792451678581955,53,4500,NYY@ATL,NYY,ATL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-68537,2B,Tyler,Tyler Wade,Wade,4.084810281101661,79,4500,NYY@ATL,NYY,ATL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-5948,OF,Brett,Brett Gardner,Gardner,6.04000011625744,105,4500,NYY@ATL,NYY,ATL,DTD,Arm,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-21890,SS,Orlando,Orlando Arcia,Arcia,5.857142857142857,21,4000,NYY@ATL,ATL,NYY,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-70277,C,Kevan,Kevan Smith,Smith,3.797059003044577,34,4000,NYY@ATL,ATL,NYY,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-79115,OF,Greg,Greg Allen,Allen,9.586666870117188,15,4000,NYY@ATL,NYY,ATL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-102285,OF,Cristian,Cristian Pache,Pache,3.5545453158291904,22,4000,NYY@ATL,ATL,NYY,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-79756,OF,Ronald,Ronald Acuna Jr.,Acuna Jr.,14.870732005049543,82,4000,NYY@ATL,ATL,NYY,IL,Knee,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-102284,C,William,William Contreras,Contreras,7.276087221891983,46,4000,NYY@ATL,ATL,NYY,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-68499,3B,Johan,Johan Camargo,Camargo,0.6133333206176758,15,4000,NYY@ATL,ATL,NYY,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-152731,1B,Chris,Chris Gittens,Gittens,3.918750047683716,16,4000,NYY@ATL,NYY,ATL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-5282,C,Jeff,Jeff Mathis,Mathis,0,4,4000,NYY@ATL,ATL,NYY,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-13099,C,Travis,Travis d'Arnaud,d'Arnaud,8.424138036267511,29,4000,NYY@ATL,ATL,NYY,IL,Personal,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-52150,OF,Clint,Clint Frazier,Frazier,6.174242424242424,66,4000,NYY@ATL,NYY,ATL,IL,Eye,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-82619,OF,Estevan,Estevan Florial,Florial,7.844444274902344,9,4000,NYY@ATL,NYY,ATL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-17086,OF,Marcell,Marcell Ozuna,Ozuna,8.733333587646484,48,4000,NYY@ATL,ATL,NYY,IL,Finger,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-14019,OF,Abraham,Abraham Almonte,Almonte,6.314516129032258,62,4000,NYY@ATL,ATL,NYY,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-72261,OF,Guillermo,Guillermo Heredia,Heredia,6.6989363000748,94,4000,NYY@ATL,ATL,NYY,,,,,8,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-13894,OF,Aaron,Aaron Hicks,Hicks,7.706250190734863,32,4000,NYY@ATL,NYY,ATL,IL,Wrist,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-82251,OF,Tim,Tim Locastro,Locastro,3.9921875,64,4000,NYY@ATL,NYY,ATL,IL,Knee,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-68554,3B,Andrew,Andrew Velazquez,Velazquez,7.476922842172476,13,4000,NYY@ATL,NYY,ATL,,,,,8,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-13388,OF,Ryan,Ryan LaMarre,LaMarre,7.622222052680121,9,4000,NYY@ATL,NYY,ATL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-12237,C,Jonathan,Jonathan Lucroy,Lucroy,6.7000002179827005,7,4000,NYY@ATL,ATL,NYY,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-156630,OF,Trey,Trey Amburgey,Amburgey,0,2,4000,NYY@ATL,NYY,ATL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-79195,3B,Miguel,Miguel Andujar,Andujar,6.684444173177083,45,4000,NYY@ATL,NYY,ATL,IL,Wrist,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-13535,SS,Ehire,Ehire Adrianza,Adrianza,4.755294261259191,85,4000,NYY@ATL,ATL,NYY,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-5857,OF,Jay,Jay Bruce,Bruce,5.909999847412109,10,4000,NYY@ATL,NYY,ATL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-149374,SS,Sean,Sean Kazmar Jr.,Kazmar Jr.,0,3,4000,NYY@ATL,ATL,NYY,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-96764,OF,Jonathan,Jonathan Davis,Davis,3.096774193548387,62,4000,NYY@ATL,NYY,ATL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
63060-13054,C,Rob,Rob Brantly,Brantly,2.5,6,4000,NYY@ATL,NYY,ATL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
