Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
62581-13239,3B,Eduardo,Eduardo Escobar,Escobar,10.492592140480324,108,9500,MIL@CHC,MIL,CHC,,,,,4,MVP - 2X Points/STAR - 1.5X Points/UTIL
62581-21609,OF,Christian,Christian Yelich,Yelich,9.892857142857142,70,9000,MIL@CHC,MIL,CHC,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
62581-21887,C,Willson,Willson Contreras,Contreras,9.025489956724877,102,8500,MIL@CHC,CHC,MIL,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
62581-16948,2B,Kolten,Kolten Wong,Wong,10.01111094156901,72,8000,MIL@CHC,MIL,CHC,,,,,1,MVP - 2X Points/STAR - 1.5X Points/UTIL
62581-24529,OF,Rafael,Rafael Ortega,Ortega,7.098245721114309,57,7500,MIL@CHC,CHC,MIL,,,,,1,MVP - 2X Points/STAR - 1.5X Points/UTIL
62581-12985,OF,Avisail,Avisail Garcia,Garcia,10.36699951171875,100,7500,MIL@CHC,MIL,CHC,,,,,6,MVP - 2X Points/STAR - 1.5X Points/UTIL
62581-85260,3B,Patrick,Patrick Wisdom,Wisdom,9.542424057469223,66,7000,MIL@CHC,CHC,MIL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62581-60655,SS,Willy,Willy Adames,Adames,10.267889460292432,109,7000,MIL@CHC,MIL,CHC,,,,,3,MVP - 2X Points/STAR - 1.5X Points/UTIL
62581-12434,OF,Lorenzo,Lorenzo Cain,Cain,9.399999709356399,42,6500,MIL@CHC,MIL,CHC,,,,,8,MVP - 2X Points/STAR - 1.5X Points/UTIL
62581-79092,OF,Ian,Ian Happ,Happ,6.263366094910272,101,6500,MIL@CHC,CHC,MIL,,,,,3,MVP - 2X Points/STAR - 1.5X Points/UTIL
62581-11129,OF,Jason,Jason Heyward,Heyward,6.308433440794428,83,6500,MIL@CHC,CHC,MIL,IL,Finger,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62581-83051,2B,David,David Bote,Bote,6.714062690734863,64,6000,MIL@CHC,CHC,MIL,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
62581-71217,C,Omar,Omar Narvaez,Narvaez,8.64302311387173,86,6000,MIL@CHC,MIL,CHC,,,,,5,MVP - 2X Points/STAR - 1.5X Points/UTIL
62581-79225,3B,Luis,Luis Urias,Urias,9.081131845150354,106,6000,MIL@CHC,MIL,CHC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62581-85250,OF,Frank,Frank Schwindel,Schwindel,6.675000190734863,16,5500,MIL@CHC,CHC,MIL,,,,,4,MVP - 2X Points/STAR - 1.5X Points/UTIL
62581-79277,1B,Rowdy,Rowdy Tellez,Tellez,6.511999918619792,75,5500,MIL@CHC,MIL,CHC,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
62581-83174,SS,Sergio,Sergio Alcantara,Alcantara,4.659574468085107,47,5000,MIL@CHC,CHC,MIL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
