Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
62766-52176,1B,Max,Max Muncy,Muncy,12.719801496751238,101,9500,PIT@LAD,LAD,PIT,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
62766-65881,SS,Trea,Trea Turner,Turner,12.449523344494047,105,9000,PIT@LAD,LAD,PIT,,,,,1,MVP - 2X Points/STAR - 1.5X Points/UTIL
62766-39151,OF,Mookie,Mookie Betts,Betts,12.754022707884339,87,9000,PIT@LAD,LAD,PIT,IL,Hip,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62766-6312,3B,Justin,Justin Turner,Turner,11.145794164354555,107,8500,PIT@LAD,LAD,PIT,,,,,4,MVP - 2X Points/STAR - 1.5X Points/UTIL
62766-79230,OF,Bryan,Bryan Reynolds,Reynolds,11.27806974712171,114,8000,PIT@LAD,PIT,LAD,,,,,3,MVP - 2X Points/STAR - 1.5X Points/UTIL
62766-38412,SS,Corey,Corey Seager,Seager,10.676470588235293,51,7500,PIT@LAD,LAD,PIT,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62766-79401,C,Will,Will Smith,Smith,10.526803872019974,97,7500,PIT@LAD,LAD,PIT,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62766-79216,3B,Ke'Bryan,Ke'Bryan Hayes,Hayes,8.26825435577877,63,7000,PIT@LAD,PIT,LAD,,,,,2,MVP - 2X Points/STAR - 1.5X Points/UTIL
62766-79159,1B,Cody,Cody Bellinger,Bellinger,9.005084538863876,59,7000,PIT@LAD,LAD,PIT,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62766-38561,2B,Chris,Chris Taylor,Taylor,11.572565939574115,113,6500,PIT@LAD,LAD,PIT,,,,,6,MVP - 2X Points/STAR - 1.5X Points/UTIL
62766-70665,C,Jacob,Jacob Stallings,Stallings,7.905746986126077,87,6000,PIT@LAD,PIT,LAD,,,,,6,MVP - 2X Points/STAR - 1.5X Points/UTIL
62766-12970,OF,AJ,AJ Pollock,Pollock,9.678888617621528,90,6000,PIT@LAD,LAD,PIT,,,,,5,MVP - 2X Points/STAR - 1.5X Points/UTIL
62766-52168,1B,Colin,Colin Moran,Moran,7.626785823277065,56,5500,PIT@LAD,PIT,LAD,,,,,4,MVP - 2X Points/STAR - 1.5X Points/UTIL
